"yyyymmdd"	"conds"	"hour"	"min"	"dewpti"	"dewptm"	"fog"	"hail"	"heatindexi"	"heatindexm"	"hum"	"icon"	"metar"	"precipi"	"precipm"	"pressurei"	"pressurem"	"rain"	"snow"	"tempi"	"tempm"	"thunder"	"tornado"	"visi"	"vism"	"wdird"	"wdire"	"wgusti"	"wgustm"	"windchilli"	"windchillm"	"wspdi"	"wspdm"
"20130120"	"Scattered Clouds"	"02"	"54"	"30.0"	"-1.1"	"0"	"0"	"-9999"	"-9999"	"62"	"partlycloudy"	"METAR KBOS 200754Z 22009KT 10SM FEW140 SCT250 06/M01 A2981 RMK AO2 SLP094 T00561011"	"-9999.00"	"-9999.00"	"29.81"	"1009.4"	"0"	"0"	"42.1"	"5.6"	"0"	"0"	"10.0"	"16.1"	"220"	"SW"	"-9999.0"	"-9999.0"	"36.1"	"2.3"	"10.4"	"16.7"	
"20130120"	"Scattered Clouds"	"03"	"54"	"32.0"	"0.0"	"0"	"0"	"-9999"	"-9999"	"67"	"partlycloudy"	"METAR KBOS 200854Z 22012KT 10SM FEW110 SCT230 06/00 A2977 RMK AO2 SLP081 T00560000 58029"	"-9999.00"	"-9999.00"	"29.77"	"1008.1"	"0"	"0"	"42.1"	"5.6"	"0"	"0"	"10.0"	"16.1"	"220"	"SW"	"-9999.0"	"-9999.0"	"34.9"	"1.6"	"13.8"	"22.2"	
"20130120"	"Partly Cloudy"	"04"	"54"	"32.0"	"0.0"	"0"	"0"	"-9999"	"-9999"	"67"	"partlycloudy"	"METAR KBOS 200954Z 21015G22KT 10SM FEW230 06/00 A2973 RMK AO2 SLP067 T00560000"	"-9999.00"	"-9999.00"	"29.73"	"1006.7"	"0"	"0"	"42.1"	"5.6"	"0"	"0"	"10.0"	"16.1"	"210"	"SSW"	"25.3"	"40.7"	"33.9"	"1.1"	"17.3"	"27.8"	
"20130120"	"Partly Cloudy"	"05"	"54"	"30.9"	"-0.6"	"0"	"0"	"-9999"	"-9999"	"67"	"partlycloudy"	"METAR KBOS 201054Z 21013G19KT 10SM FEW230 05/M01 A2970 RMK AO2 SLP056 T00501006"	"-9999.00"	"-9999.00"	"29.70"	"1005.6"	"0"	"0"	"41.0"	"5.0"	"0"	"0"	"10.0"	"16.1"	"210"	"SSW"	"21.9"	"35.2"	"33.1"	"0.6"	"15.0"	"24.1"	
"20130120"	"Clear"	"06"	"54"	"30.9"	"-0.6"	"0"	"0"	"-9999"	"-9999"	"67"	"clear"	"METAR KBOS 201154Z 21016G22KT 10SM CLR 05/M01 A2967 RMK AO2 SLP045 T00501006 10061 20050 56036"	"-9999.00"	"-9999.00"	"29.67"	"1004.5"	"0"	"0"	"41.0"	"5.0"	"0"	"0"	"10.0"	"16.1"	"210"	"SSW"	"25.3"	"40.7"	"32.2"	"0.1"	"18.4"	"29.6"	
"20130120"	"Clear"	"07"	"54"	"30.9"	"-0.6"	"0"	"0"	"-9999"	"-9999"	"65"	"clear"	"METAR KBOS 201254Z 22015G21KT 10SM CLR 06/M01 A2965 RMK AO2 SLP040 T00561006"	"-9999.00"	"-9999.00"	"29.65"	"1004.0"	"0"	"0"	"42.1"	"5.6"	"0"	"0"	"10.0"	"16.1"	"220"	"SW"	"24.2"	"38.9"	"33.9"	"1.1"	"17.3"	"27.8"	
"20130120"	"Partly Cloudy"	"08"	"54"	"30.0"	"-1.1"	"0"	"0"	"-9999"	"-9999"	"58"	"partlycloudy"	"METAR KBOS 201354Z 22020G28KT 10SM FEW250 07/M01 A2964 RMK AO2 PK WND 22028/1345 SLP036 T00671011"	"-9999.00"	"-9999.00"	"29.64"	"1003.6"	"0"	"0"	"44.1"	"6.7"	"0"	"0"	"10.0"	"16.1"	"220"	"SW"	"32.2"	"51.9"	"35.2"	"1.8"	"23.0"	"37.0"	
"20130120"	"Scattered Clouds"	"09"	"54"	"28.9"	"-1.7"	"0"	"0"	"-9999"	"-9999"	"48"	"partlycloudy"	"METAR KBOS 201454Z 23022G27KT 10SM SCT250 09/M02 A2963 RMK AO2 PK WND 23027/1453 SLP033 T00891017 56012"	"-9999.00"	"-9999.00"	"29.63"	"1003.3"	"0"	"0"	"48.0"	"8.9"	"0"	"0"	"10.0"	"16.1"	"230"	"SW"	"31.1"	"50.0"	"-999"	"-999"	"25.3"	"40.7"	
"20130120"	"Scattered Clouds"	"10"	"54"	"28.0"	"-2.2"	"0"	"0"	"-9999"	"-9999"	"41"	"partlycloudy"	"METAR KBOS 201554Z 24021G36KT 10SM SCT250 11/M02 A2960 RMK AO2 PK WND 22039/1543 SLP022 T01061022"	"-9999.00"	"-9999.00"	"29.60"	"1002.2"	"0"	"0"	"51.1"	"10.6"	"0"	"0"	"10.0"	"16.1"	"240"	"WSW"	"41.4"	"66.7"	"-999"	"-999"	"24.2"	"38.9"	
"20130120"	"Scattered Clouds"	"11"	"54"	"27.0"	"-2.8"	"0"	"0"	"-9999"	"-9999"	"35"	"partlycloudy"	"METAR KBOS 201654Z 25022G39KT 10SM SCT250 12/M03 A2954 RMK AO2 PK WND 23039/1649 SLP002 T01221028"	"-9999.00"	"-9999.00"	"29.54"	"1000.2"	"0"	"0"	"54.0"	"12.2"	"0"	"0"	"10.0"	"16.1"	"250"	"WSW"	"44.9"	"72.2"	"-999"	"-999"	"25.3"	"40.7"	
"20130120"	"Mostly Cloudy"	"12"	"54"	"26.1"	"-3.3"	"0"	"0"	"-9999"	"-9999"	"34"	"mostlycloudy"	"METAR KBOS 201754Z 25021G35KT 10SM SCT065 BKN250 12/M03 A2955 RMK AO2 PK WND 25040/1656 SLP004 T01221033 10122 20050 55028"	"-9999.00"	"-9999.00"	"29.55"	"1000.4"	"0"	"0"	"54.0"	"12.2"	"0"	"0"	"10.0"	"16.1"	"250"	"WSW"	"40.3"	"64.8"	"-999"	"-999"	"24.2"	"38.9"	
"20130120"	"Overcast"	"13"	"54"	"26.1"	"-3.3"	"0"	"0"	"-9999"	"-9999"	"37"	"cloudy"	"METAR KBOS 201854Z 27020G29KT 10SM BKN070 OVC250 11/M03 A2957 RMK AO2 PK WND 27034/1835 SLP013 T01111033"	"-9999.00"	"-9999.00"	"29.57"	"1001.3"	"0"	"0"	"52.0"	"11.1"	"0"	"0"	"10.0"	"16.1"	"270"	"West"	"33.4"	"53.7"	"-999"	"-999"	"23.0"	"37.0"	
"20130120"	"Overcast"	"14"	"54"	"28.0"	"-2.2"	"0"	"0"	"-9999"	"-9999"	"48"	"cloudy"	"METAR KBOS 201954Z 30017G26KT 10SM BKN070 OVC220 08/M02 A2963 RMK AO2 PK WND 28030/1902 SLP031 T00831022"	"-9999.00"	"-9999.00"	"29.62"	"1003.1"	"0"	"0"	"46.9"	"8.3"	"0"	"0"	"10.0"	"16.1"	"300"	"WNW"	"29.9"	"48.2"	"-999"	"-999"	"19.6"	"31.5"	
"20130120"	"Mostly Cloudy"	"15"	"54"	"21.9"	"-5.6"	"0"	"0"	"-9999"	"-9999"	"37"	"mostlycloudy"	"METAR KBOS 202054Z 27017G24KT 10SM SCT070 BKN250 08/M06 A2965 RMK AO2 PK WND 27028/2040 SLP040 T00831056 51035"	"-9999.00"	"-9999.00"	"29.65"	"1004.0"	"0"	"0"	"46.9"	"8.3"	"0"	"0"	"10.0"	"16.1"	"270"	"West"	"27.6"	"44.4"	"-999"	"-999"	"19.6"	"31.5"	
"20130120"	"Scattered Clouds"	"16"	"54"	"19.9"	"-6.7"	"0"	"0"	"-9999"	"-9999"	"37"	"partlycloudy"	"METAR KBOS 202154Z 30012G18KT 10SM FEW070 SCT250 07/M07 A2969 RMK AO2 SLP054 T00721067"	"-9999.00"	"-9999.00"	"29.69"	"1005.4"	"0"	"0"	"45.0"	"7.2"	"0"	"0"	"10.0"	"16.1"	"300"	"WNW"	"20.7"	"33.3"	"38.5"	"3.6"	"13.8"	"22.2"	
"20130120"	"Mostly Cloudy"	"17"	"54"	"14.0"	"-10.0"	"0"	"0"	"-9999"	"-9999"	"33"	"mostlycloudy"	"METAR KBOS 202254Z 30015G26KT 10SM BKN250 05/M10 A2975 RMK AO2 PK WND 30029/2238 SLP073 T00501100"	"-9999.00"	"-9999.00"	"29.75"	"1007.3"	"0"	"0"	"41.0"	"5.0"	"0"	"0"	"10.0"	"16.1"	"300"	"WNW"	"29.9"	"48.2"	"32.5"	"0.3"	"17.3"	"27.8"	
"20130120"	"Partly Cloudy"	"18"	"54"	"14.0"	"-10.0"	"0"	"0"	"-9999"	"-9999"	"39"	"partlycloudy"	"METAR KBOS 202354Z 29017G28KT 10SM FEW250 03/M10 A2980 RMK AO2 PK WND 29032/2328 SLP089 T00281100 10122 20028 53049"	"-9999.00"	"-9999.00"	"29.80"	"1008.9"	"0"	"0"	"37.0"	"2.8"	"0"	"0"	"10.0"	"16.1"	"290"	"WNW"	"32.2"	"51.9"	"26.7"	"-2.9"	"19.6"	"31.5"	
"20130120"	"Clear"	"19"	"54"	"12.0"	"-11.1"	"0"	"0"	"-9999"	"-9999"	"40"	"clear"	"METAR KBOS 210054Z 29018G24KT 10SM CLR 01/M11 A2983 RMK AO2 PK WND 29031/0009 SLP100 T00111111"	"-9999.00"	"-9999.00"	"29.83"	"1010.0"	"0"	"0"	"34.0"	"1.1"	"0"	"0"	"10.0"	"16.1"	"290"	"WNW"	"27.6"	"44.4"	"22.4"	"-5.3"	"20.7"	"33.3"	
"20130120"	"Clear"	"20"	"54"	"10.0"	"-12.2"	"0"	"0"	"-9999"	"-9999"	"40"	"clear"	"METAR KBOS 210154Z 29017G28KT 10SM CLR 00/M12 A2987 RMK AO2 PK WND 29030/0139 SLP115 T00001122"	"-9999.00"	"-9999.00"	"29.87"	"1011.5"	"0"	"0"	"32.0"	"0.0"	"0"	"0"	"10.0"	"16.1"	"290"	"WNW"	"32.2"	"51.9"	"20.1"	"-6.6"	"19.6"	"31.5"	
"20130120"	"Clear"	"21"	"54"	"8.1"	"-13.3"	"0"	"0"	"-9999"	"-9999"	"38"	"clear"	"METAR KBOS 210254Z 29016G25KT 10SM CLR M01/M13 A2990 RMK AO2 PK WND 29032/0241 SLP124 T10061133 51035"	"-9999.00"	"-9999.00"	"29.90"	"1012.4"	"0"	"0"	"30.9"	"-0.6"	"0"	"0"	"10.0"	"16.1"	"290"	"WNW"	"28.8"	"46.3"	"19.1"	"-7.2"	"18.4"	"29.6"	
"20130120"	"Clear"	"22"	"54"	"8.1"	"-13.3"	"0"	"0"	"-9999"	"-9999"	"40"	"clear"	"METAR KBOS 210354Z 27018G23KT 10SM CLR M01/M13 A2992 RMK AO2 PK WND 28027/0307 SLP130 T10111133"	"-9999.00"	"-9999.00"	"29.92"	"1013.0"	"0"	"0"	"30.0"	"-1.1"	"0"	"0"	"10.0"	"16.1"	"270"	"West"	"26.5"	"42.6"	"17.2"	"-8.2"	"20.7"	"33.3"	
"20130120"	"Clear"	"23"	"54"	"8.1"	"-13.3"	"0"	"0"	"-9999"	"-9999"	"40"	"clear"	"METAR KBOS 210454Z 29013G22KT 10SM CLR M01/M13 A2992 RMK AO2 PK WND 28026/0437 SLP132 T10111133 401221011"	"-9999.00"	"-9999.00"	"29.92"	"1013.2"	"0"	"0"	"30.0"	"-1.1"	"0"	"0"	"10.0"	"16.1"	"290"	"WNW"	"25.3"	"40.7"	"19.1"	"-7.2"	"15.0"	"24.1"	
"20130119"	"Overcast"	"00"	"54"	"6.1"	"-14.4"	"0"	"0"	"-9999"	"-9999"	"45"	"cloudy"	"METAR KBOS 190554Z 20010KT 10SM OVC085 M04/M14 A3038 RMK AO2 SLP288 T10391144 11039 21056 58021"	"-9999.00"	"-9999.00"	"30.38"	"1028.8"	"0"	"0"	"25.0"	"-3.9"	"0"	"0"	"10.0"	"16.1"	"200"	"SSW"	"-9999.0"	"-9999.0"	"14.2"	"-9.9"	"11.5"	"18.5"	
"20130119"	"Overcast"	"01"	"54"	"10.0"	"-12.2"	"0"	"0"	"-9999"	"-9999"	"51"	"cloudy"	"METAR KBOS 190654Z 20014G19KT 10SM BKN070 OVC080 M03/M12 A3036 RMK AO2 SLP278 T10331122"	"-9999.00"	"-9999.00"	"30.35"	"1027.8"	"0"	"0"	"26.1"	"-3.3"	"0"	"0"	"10.0"	"16.1"	"200"	"SSW"	"21.9"	"35.2"	"13.6"	"-10.2"	"16.1"	"25.9"	
"20130119"	"Mostly Cloudy"	"02"	"54"	"12.0"	"-11.1"	"0"	"0"	"-9999"	"-9999"	"53"	"mostlycloudy"	"METAR KBOS 190754Z 20013KT 10SM SCT080 SCT100 BKN120 M03/M11 A3031 RMK AO2 CIG 100 E SLP264 T10281111"	"-9999.00"	"-9999.00"	"30.31"	"1026.4"	"0"	"0"	"27.0"	"-2.8"	"0"	"0"	"10.0"	"16.1"	"200"	"SSW"	"-9999.0"	"-9999.0"	"15.2"	"-9.4"	"15.0"	"24.1"	
"20130119"	"Clear"	"03"	"54"	"14.0"	"-10.0"	"0"	"0"	"-9999"	"-9999"	"56"	"clear"	"METAR KBOS 190854Z 21014KT 10SM CLR M02/M10 A3029 RMK AO2 SLP257 T10221100 56031"	"-9999.00"	"-9999.00"	"30.29"	"1025.7"	"0"	"0"	"28.0"	"-2.2"	"0"	"0"	"10.0"	"16.1"	"210"	"SSW"	"-9999.0"	"-9999.0"	"16.1"	"-8.8"	"16.1"	"25.9"	
"20130119"	"Scattered Clouds"	"04"	"54"	"16.0"	"-8.9"	"0"	"0"	"-9999"	"-9999"	"56"	"partlycloudy"	"METAR KBOS 190954Z 21015G26KT 10SM SCT085 M01/M09 A3026 RMK AO2 PK WND 21026/0949 SLP244 T10111089"	"-9999.00"	"-9999.00"	"30.25"	"1024.4"	"0"	"0"	"30.0"	"-1.1"	"0"	"0"	"10.0"	"16.1"	"210"	"SSW"	"29.9"	"48.2"	"18.3"	"-7.6"	"17.3"	"27.8"	
"20130119"	"Mostly Cloudy"	"05"	"54"	"19.0"	"-7.2"	"0"	"0"	"-9999"	"-9999"	"59"	"mostlycloudy"	"METAR KBOS 191054Z 22016G20KT 10SM BKN100 00/M07 A3023 RMK AO2 SLP235 T00001072"	"-9999.00"	"-9999.00"	"30.23"	"1023.5"	"0"	"0"	"32.0"	"0.0"	"0"	"0"	"10.0"	"16.1"	"220"	"SW"	"23.0"	"37.0"	"20.5"	"-6.4"	"18.4"	"29.6"	
"20130119"	"Scattered Clouds"	"06"	"54"	"19.9"	"-6.7"	"0"	"0"	"-9999"	"-9999"	"59"	"partlycloudy"	"METAR KBOS 191154Z 22018G23KT 10SM SCT100 01/M07 A3021 RMK AO2 SLP228 T00061067 10006 21039 56029"	"-9999.00"	"-9999.00"	"30.21"	"1022.8"	"0"	"0"	"33.1"	"0.6"	"0"	"0"	"10.0"	"16.1"	"220"	"SW"	"26.5"	"42.6"	"21.2"	"-6.0"	"20.7"	"33.3"	
"20130119"	"Scattered Clouds"	"07"	"54"	"21.0"	"-6.1"	"0"	"0"	"-9999"	"-9999"	"59"	"partlycloudy"	"METAR KBOS 191254Z 22018G24KT 10SM SCT100 01/M06 A3019 RMK AO2 SLP224 T00111061"	"-9999.00"	"-9999.00"	"30.19"	"1022.4"	"0"	"0"	"34.0"	"1.1"	"0"	"0"	"10.0"	"16.1"	"220"	"SW"	"27.6"	"44.4"	"22.4"	"-5.3"	"20.7"	"33.3"	
"20130119"	"Scattered Clouds"	"08"	"54"	"23.0"	"-5.0"	"0"	"0"	"-9999"	"-9999"	"57"	"partlycloudy"	"METAR KBOS 191354Z 22018G29KT 10SM SCT100 03/M05 A3018 RMK AO2 PK WND 22029/1346 SLP220 T00281050"	"-9999.00"	"-9999.00"	"30.18"	"1022.0"	"0"	"0"	"37.0"	"2.8"	"0"	"0"	"10.0"	"16.1"	"220"	"SW"	"33.4"	"53.7"	"26.4"	"-3.1"	"20.7"	"33.3"	
"20130119"	"Scattered Clouds"	"09"	"54"	"25.0"	"-3.9"	"0"	"0"	"-9999"	"-9999"	"53"	"partlycloudy"	"METAR KBOS 191454Z 22021G32KT 10SM SCT110 05/M04 A3016 RMK AO2 PK WND 23032/1448 SLP212 T00501039 58017"	"-9999.00"	"-9999.00"	"30.16"	"1021.2"	"0"	"0"	"41.0"	"5.0"	"0"	"0"	"10.0"	"16.1"	"220"	"SW"	"36.8"	"59.3"	"30.9"	"-0.6"	"24.2"	"38.9"	
"20130119"	"Scattered Clouds"	"10"	"54"	"24.1"	"-4.4"	"0"	"0"	"-9999"	"-9999"	"47"	"partlycloudy"	"METAR KBOS 191554Z 23021G31KT 10SM SCT110 06/M04 A3012 RMK AO2 PK WND 24033/1533 SLP199 T00611044"	"-9999.00"	"-9999.00"	"30.12"	"1019.9"	"0"	"0"	"43.0"	"6.1"	"0"	"0"	"10.0"	"16.1"	"230"	"SW"	"35.7"	"57.4"	"33.5"	"0.9"	"24.2"	"38.9"	
"20130119"	"Mostly Cloudy"	"11"	"54"	"24.1"	"-4.4"	"0"	"0"	"-9999"	"-9999"	"44"	"mostlycloudy"	"METAR KBOS 191654Z COR 22018G28KT 10SM SCT110 BKN180 07/M04 A3006 RMK AO2 PK WND 22034/1639 SLP179 T00721044"	"-9999.00"	"-9999.00"	"30.06"	"1017.9"	"0"	"0"	"45.0"	"7.2"	"0"	"0"	"10.0"	"16.1"	"220"	"SW"	"32.2"	"51.9"	"36.9"	"2.7"	"20.7"	"33.3"	
"20130119"	"Mostly Cloudy"	"12"	"54"	"24.1"	"-4.4"	"0"	"0"	"-9999"	"-9999"	"39"	"mostlycloudy"	"METAR KBOS 191754Z 22018G33KT 10SM BKN120 BKN160 BKN260 09/M04 A3003 RMK AO2 PK WND 23033/1747 SLP169 T00891044 10089 20006 56043"	"-9999.00"	"-9999.00"	"30.03"	"1016.9"	"0"	"0"	"48.0"	"8.9"	"0"	"0"	"10.0"	"16.1"	"220"	"SW"	"38.0"	"61.1"	"-999"	"-999"	"20.7"	"33.3"	
"20130119"	"Mostly Cloudy"	"13"	"54"	"23.0"	"-5.0"	"0"	"0"	"-9999"	"-9999"	"37"	"mostlycloudy"	"METAR KBOS 191854Z 23022G29KT 10SM SCT120 SCT160 BKN260 09/M05 A3001 RMK AO2 PK WND 23030/1800 SLP161 T00891050"	"-9999.00"	"-9999.00"	"30.01"	"1016.1"	"0"	"0"	"48.0"	"8.9"	"0"	"0"	"10.0"	"16.1"	"230"	"SW"	"33.4"	"53.7"	"-999"	"-999"	"25.3"	"40.7"	
"20130119"	"Scattered Clouds"	"14"	"54"	"21.9"	"-5.6"	"0"	"0"	"-9999"	"-9999"	"35"	"partlycloudy"	"METAR KBOS 191954Z 23022G30KT 10SM FEW120 SCT260 09/M06 A3000 RMK AO2 PK WND 22033/1912 SLP158 T00941056"	"-9999.00"	"-9999.00"	"30.00"	"1015.8"	"0"	"0"	"48.9"	"9.4"	"0"	"0"	"10.0"	"16.1"	"230"	"SW"	"34.5"	"55.6"	"-999"	"-999"	"25.3"	"40.7"	
"20130119"	"Mostly Cloudy"	"15"	"54"	"23.0"	"-5.0"	"0"	"0"	"-9999"	"-9999"	"39"	"mostlycloudy"	"METAR KBOS 192054Z 23021G26KT 10SM FEW120 SCT180 BKN280 08/M05 A2999 RMK AO2 PK WND 23030/2025 SLP155 T00831050 56014"	"-9999.00"	"-9999.00"	"29.99"	"1015.5"	"0"	"0"	"46.9"	"8.3"	"0"	"0"	"10.0"	"16.1"	"230"	"SW"	"29.9"	"48.2"	"-999"	"-999"	"24.2"	"38.9"	
"20130119"	"Mostly Cloudy"	"16"	"54"	"23.0"	"-5.0"	"0"	"0"	"-9999"	"-9999"	"42"	"mostlycloudy"	"METAR KBOS 192154Z 23016G22KT 10SM FEW130 BKN280 07/M05 A3000 RMK AO2 PK WND 22028/2114 SLP159 T00721050"	"-9999.00"	"-9999.00"	"30.00"	"1015.9"	"0"	"0"	"45.0"	"7.2"	"0"	"0"	"10.0"	"16.1"	"230"	"SW"	"25.3"	"40.7"	"37.4"	"3.0"	"18.4"	"29.6"	
"20130119"	"Scattered Clouds"	"17"	"54"	"24.1"	"-4.4"	"0"	"0"	"-9999"	"-9999"	"47"	"partlycloudy"	"METAR KBOS 192254Z 23011KT 10SM FEW130 SCT280 06/M04 A3001 RMK AO2 SLP162 T00611044"	"-9999.00"	"-9999.00"	"30.01"	"1016.2"	"0"	"0"	"43.0"	"6.1"	"0"	"0"	"10.0"	"16.1"	"230"	"SW"	"-9999.0"	"-9999.0"	"36.4"	"2.4"	"12.7"	"20.4"	
"20130119"	"Scattered Clouds"	"18"	"54"	"26.1"	"-3.3"	"0"	"0"	"-9999"	"-9999"	"55"	"partlycloudy"	"METAR KBOS 192354Z 21011KT 10SM FEW130 SCT280 05/M03 A3001 RMK AO2 SLP161 T00501033 10094 20050 51006"	"-9999.00"	"-9999.00"	"30.01"	"1016.1"	"0"	"0"	"41.0"	"5.0"	"0"	"0"	"10.0"	"16.1"	"210"	"SSW"	"-9999.0"	"-9999.0"	"33.9"	"1.0"	"12.7"	"20.4"	
"20130119"	"Partly Cloudy"	"19"	"54"	"27.0"	"-2.8"	"0"	"0"	"-9999"	"-9999"	"57"	"partlycloudy"	"METAR KBOS 200054Z 22010KT 10SM FEW140 05/M03 A3000 RMK AO2 SLP158 T00501028"	"-9999.00"	"-9999.00"	"30.00"	"1015.8"	"0"	"0"	"41.0"	"5.0"	"0"	"0"	"10.0"	"16.1"	"220"	"SW"	"-9999.0"	"-9999.0"	"34.3"	"1.3"	"11.5"	"18.5"	
"20130119"	"Partly Cloudy"	"20"	"54"	"28.0"	"-2.2"	"0"	"0"	"-9999"	"-9999"	"65"	"partlycloudy"	"METAR KBOS 200154Z 21009KT 10SM FEW140 04/M02 A2999 RMK AO2 SLP155 T00391022"	"-9999.00"	"-9999.00"	"29.99"	"1015.5"	"0"	"0"	"39.0"	"3.9"	"0"	"0"	"10.0"	"16.1"	"210"	"SSW"	"-9999.0"	"-9999.0"	"32.3"	"0.2"	"10.4"	"16.7"	
"20130119"	"Mostly Cloudy"	"21"	"54"	"28.9"	"-1.7"	"0"	"0"	"-9999"	"-9999"	"70"	"mostlycloudy"	"METAR KBOS 200254Z 19008KT 10SM BKN110 03/M02 A2997 RMK AO2 SLP147 T00331017 58015"	"-9999.00"	"-9999.00"	"29.97"	"1014.7"	"0"	"0"	"37.9"	"3.3"	"0"	"0"	"10.0"	"16.1"	"190"	"South"	"-9999.0"	"-9999.0"	"31.5"	"-0.3"	"9.2"	"14.8"	
"20130119"	"Mostly Cloudy"	"22"	"54"	"30.9"	"-0.6"	"0"	"0"	"-9999"	"-9999"	"70"	"mostlycloudy"	"METAR KBOS 200354Z 20010KT 10SM FEW110 BKN140 04/M01 A2993 RMK AO2 SLP135 T00441006"	"-9999.00"	"-9999.00"	"29.93"	"1013.5"	"0"	"0"	"39.9"	"4.4"	"0"	"0"	"10.0"	"16.1"	"200"	"SSW"	"-9999.0"	"-9999.0"	"32.9"	"0.5"	"11.5"	"18.5"	
"20130119"	"Mostly Cloudy"	"23"	"54"	"30.9"	"-0.6"	"0"	"0"	"-9999"	"-9999"	"67"	"mostlycloudy"	"METAR KBOS 200454Z 21012KT 10SM FEW100 BKN130 05/M01 A2990 RMK AO2 SLP123 T00501006 400941044"	"-9999.00"	"-9999.00"	"29.90"	"1012.3"	"0"	"0"	"41.0"	"5.0"	"0"	"0"	"10.0"	"16.1"	"210"	"SSW"	"-9999.0"	"-9999.0"	"33.5"	"0.8"	"13.8"	"22.2"	
"20130118"	"Mostly Cloudy"	"00"	"54"	"7.0"	"-13.9"	"0"	"0"	"-9999"	"-9999"	"40"	"mostlycloudy"	"METAR KBOS 180554Z 33010KT 10SM BKN120 M02/M14 A3009 RMK AO2 SLP188 T10171139 10028 21017 53001"	"-9999.00"	"-9999.00"	"30.09"	"1018.8"	"0"	"0"	"28.9"	"-1.7"	"0"	"0"	"10.0"	"16.1"	"330"	"NNW"	"-9999.0"	"-9999.0"	"19.2"	"-7.1"	"11.5"	"18.5"	
"20130118"	"Mostly Cloudy"	"01"	"54"	"3.9"	"-15.6"	"0"	"0"	"-9999"	"-9999"	"35"	"mostlycloudy"	"METAR KBOS 180654Z 35009KT 10SM SCT070 BKN120 M02/M16 A3007 RMK AO2 SLP183 T10171156"	"-9999.00"	"-9999.00"	"30.07"	"1018.3"	"0"	"0"	"28.9"	"-1.7"	"0"	"0"	"10.0"	"16.1"	"350"	"North"	"-9999.0"	"-9999.0"	"19.8"	"-6.8"	"10.4"	"16.7"	
"20130118"	"Overcast"	"02"	"54"	"3.0"	"-16.1"	"0"	"0"	"-9999"	"-9999"	"34"	"cloudy"	"METAR KBOS 180754Z 34009G18KT 10SM OVC060 M02/M16 A3011 RMK AO2 SLP195 T10221161"	"-9999.00"	"-9999.00"	"30.11"	"1019.5"	"0"	"0"	"28.0"	"-2.2"	"0"	"0"	"10.0"	"16.1"	"340"	"NNW"	"20.7"	"33.3"	"18.6"	"-7.4"	"10.4"	"16.7"	
"20130118"	"Overcast"	"03"	"54"	"1.0"	"-17.2"	"0"	"0"	"-9999"	"-9999"	"34"	"cloudy"	"METAR KBOS 180854Z 36013KT 10SM OVC065 M03/M17 A3012 RMK AO2 PRESRR SLP199 T10331172 53012"	"-9999.00"	"-9999.00"	"30.12"	"1019.9"	"0"	"0"	"26.1"	"-3.3"	"0"	"0"	"10.0"	"16.1"	"360"	"North"	"-9999.0"	"-9999.0"	"14.0"	"-10.0"	"15.0"	"24.1"	
"20130118"	"Overcast"	"04"	"54"	"-7.1"	"-21.7"	"0"	"0"	"-9999"	"-9999"	"27"	"cloudy"	"METAR KBOS 180954Z 34013G20KT 10SM OVC080 M05/M22 A3014 RMK AO2 SLP204 T10501217"	"-9999.00"	"-9999.00"	"30.14"	"1020.4"	"0"	"0"	"23.0"	"-5.0"	"0"	"0"	"10.0"	"16.1"	"340"	"NNW"	"23.0"	"37.0"	"10.1"	"-12.2"	"15.0"	"24.1"	
"20130118"	"Overcast"	"05"	"54"	"-4.0"	"-20.0"	"0"	"0"	"-9999"	"-9999"	"33"	"cloudy"	"METAR KBOS 181054Z 34015G22KT 9SM OVC080 M06/M20 A3019 RMK AO2 SLP220 T10611200"	"-9999.00"	"-9999.00"	"30.18"	"1022.0"	"0"	"0"	"21.0"	"-6.1"	"0"	"0"	"9.0"	"14.5"	"340"	"NNW"	"25.3"	"40.7"	"6.6"	"-14.1"	"17.3"	"27.8"	
"20130118"	"Scattered Clouds"	"06"	"54"	"-5.1"	"-20.6"	"0"	"0"	"-9999"	"-9999"	"34"	"partlycloudy"	"METAR KBOS 181154Z 35012G18KT 10SM FEW050 SCT080 M07/M21 A3023 RMK AO2 SLP237 T10721206 11017 21072 53038"	"-9999.00"	"-9999.00"	"30.23"	"1023.7"	"0"	"0"	"19.0"	"-7.2"	"0"	"0"	"10.0"	"16.1"	"350"	"North"	"20.7"	"33.3"	"5.6"	"-14.7"	"13.8"	"22.2"	
"20130118"	"Scattered Clouds"	"07"	"54"	"-2.9"	"-19.4"	"0"	"0"	"-9999"	"-9999"	"38"	"partlycloudy"	"METAR KBOS 181254Z 31013G21KT 10SM FEW050 SCT080 M07/M19 A3028 RMK AO2 SLP254 T10721194"	"-9999.00"	"-9999.00"	"30.28"	"1025.4"	"0"	"0"	"19.0"	"-7.2"	"0"	"0"	"10.0"	"16.1"	"310"	"NW"	"24.2"	"38.9"	"5.0"	"-15.0"	"15.0"	"24.1"	
